URL: https://portail.museedesconfluences.fr/fr/collections/search?collection=biens&recherche_libre=K%C3%B4m+Ombo&biens_famille=&vue=liste&par_page=80 
TOTAL: 243
notice305586132138040612	90010187	href="/notice305586132138040612?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010187 | | | | | Add to favorites | | | | | | | | | | | <a
notice386850837729417258	90010102	href="/notice386850837729417258?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010102 | | | | | Add to favorites | | | | | | | | | | | <a
notice982187820215047980	90010088	href="/notice982187820215047980?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010088 | | | | | Add to favorites | | | | | | | | | | | <a
notice398774036340527919	90010189	href="/notice398774036340527919?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010189 | | | | | Add to favorites | | | | | | | | | | | <a
notice516707882200252726	90010098	href="/notice516707882200252726?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010098 | | | | | Add to favorites | | | | | | | | | | | <a
notice164529807059221047	90010111	href="/notice164529807059221047?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010111 | | | | | Add to favorites | | | | | | | | | | | <a
notice298473214242938939	90010190	href="/notice298473214242938939?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010190 | | | | | Add to favorites | | | | | | | | | | | <a
notice731672739310318657	90010182	href="/notice731672739310318657?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010182 | | | | | Add to favorites | | | | | | | | | | | <a
notice281112806418623576	90010191	href="/notice281112806418623576?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010191 | | | | | Add to favorites | | | | | | | | | | | <a
notice945317471386956888	90010188	href="/notice945317471386956888?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010188 | | | | | Add to favorites | | | | | | | | | | | <a
notice205977072526115936	90010092	href="/notice205977072526115936?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010092 | | | | | Add to favorites | | | | | | | | | | | <a
notice205789349208218229	90010168	href="/notice205789349208218229?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010168 | | | | | Add to favorites | | | | | | | | | | | <a
notice217630055135718006	90010068	href="/notice217630055135718006?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010068 | | | | | Add to favorites | | | | | | | | | | | <a
notice235767492337982589	90010204	href="/notice235767492337982589?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010204 | | | | | Add to favorites | | | | | | | | | | | <a
notice165519584511634307	90010186	href="/notice165519584511634307?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010186 | | | | | Add to favorites | | | | | | | | | | | <a
notice223911351030879373	90010113	href="/notice223911351030879373?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010113 | | | | | Add to favorites | | | | | | | | | | | <a
notice206000624736906129	90010077	href="/notice206000624736906129?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010077 | | | | | Add to favorites | | | | | | | | | | | <a
notice216857664725303698	90010062	href="/notice216857664725303698?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010062 | | | | | Add to favorites | | | | | | | | | | | <a
notice196369862920120987	90010061	href="/notice196369862920120987?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010061 | | | | | Add to favorites | | | | | | | | | | | <a
notice371793696140570295	90010065	href="/notice371793696140570295?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010065 | | | | | Add to favorites | | | | | | | | | | | <a
notice368382490120907191	90010073	href="/notice368382490120907191?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010073 | | | | | Add to favorites | | | | | | | | | | | <a
notice127445823442875840	90010038	href="/notice127445823442875840?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010038 | | | | | Add to favorites | | | | | | | | | | | <a
notice317673647414009291	90010052	href="/notice317673647414009291?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010052 | | | | | Add to favorites | | | | | | | | | | | <a
notice179058804135410384	90010200	href="/notice179058804135410384?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010200 | | | | | Add to favorites | | | | | | | | | | | <a
notice124230192935968209	90010060	href="/notice124230192935968209?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010060 | | | | | Add to favorites | | | | | | | | | | | <a
notice149988759541165268	90010183	href="/notice149988759541165268?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010183 | | | | | Add to favorites | | | | | | | | | | | | | | | | | | | | | 1 | | | | 2 | | | | 3 | | | | 4 | | | | | | | | | | Go to
notice191085788721197018	90010091	href="/notice191085788721197018?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010091 | | | | | Add to favorites | | | | | | | | | | | <a
notice169767081644383963	90010054	href="/notice169767081644383963?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010054 | | | | | Add to favorites | | | | | | | | | | | <a
notice372466085824749543	90010116	href="/notice372466085824749543?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010116 | | | | | Add to favorites | | | | | | | | | | | <a
notice535148366319534574	90010197	href="/notice535148366319534574?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010197 | | | | | Add to favorites | | | | | | | | | | | <a
notice202342501623534066	90010195	href="/notice202342501623534066?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010195 | | | | | Add to favorites | | | | | | | | | | | <a
notice198805552737625075	90010109	href="/notice198805552737625075?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010109 | | | | | Add to favorites | | | | | | | | | | | <a
notice398216668876075262	90010064	href="/notice398216668876075262?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010064 | | | | | Add to favorites | | | | | | | | | | | <a
notice252494039532161563	90010375	href="/notice252494039532161563?lang=en">Patte rapace | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010375 | | | | | Add to favorites | | | | | | | | | | | <a
notice683863721342999172	90010394	href="/notice683863721342999172?lang=en">Patte d’oiseau | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010394 | | | | | Add to favorites | | | | | | | | | | | <a
notice307061387537511028	90010162	href="/notice307061387537511028?lang=en">Oiseau indeterminé | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010162 | | | | | Add to favorites | | | | | | | | | | | <a
notice906774351706560425	90010028	href="/notice906774351706560425?lang=en">Momie d’Ibis | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010028 | | | | | Add to favorites | | | | | | | | | | | <a
notice543148048397807108	90002778	href="/notice543148048397807108?lang=en">MOMIE DE MILAN | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002778 | | | | | Add to favorites | | | | | | | | | | | <a
notice409836457617353485	90002779	href="/notice409836457617353485?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002779 | | | | | Add to favorites | | | | | | | | | | | <a
notice208574653918480142	90002870	href="/notice208574653918480142?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002870 | | | | | Add to favorites | | | | | | | | | | | <a
notice358897838624273173	90002874	href="/notice358897838624273173?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002874 | | | | | Add to favorites | | | | | | | | | | | <a
notice230086033037295915	90002788	href="/notice230086033037295915?lang=en">MOMIE DE BUZARD | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002788 | | | | | Add to favorites | | | | | | | | | | | <a
notice235188066322665280	90002785	href="/notice235188066322665280?lang=en">MOMIE DE MILAN | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002785 | | | | | Add to favorites | | | | | | | | | | | <a
notice216785606713890387	90002873	href="/notice216785606713890387?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002873 | | | | | Add to favorites | | | | | | | | | | | <a
notice14562272809744229	90002876	href="/notice14562272809744229?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002876 | | | | | Add to favorites | | | | | | | | | | | <a
notice264028155732761200	90002799	href="/notice264028155732761200?lang=en">SQUELETTE DEMONTE DE BUZARD | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002799 | | | | | Add to favorites | | | | | | | | | | | <a
notice180832348736872565	90002875	href="/notice180832348736872565?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002875 | | | | | Add to favorites | | | | | | | | | | | <a
notice413657104527187083	90002871	href="/notice413657104527187083?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002871 | | | | | Add to favorites | | | | | | | | | | | <a
notice205196819229208972	90002868	href="/notice205196819229208972?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002868 | | | | | Add to favorites | | | | | | | | | | | <a
notice499931356258710940	90002780	href="/notice499931356258710940?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002780 | | | | | Add to favorites | | | | | | | | | | | <a
notice297497747135139753	90002867	href="/notice297497747135139753?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002867 | | | | | Add to favorites | | | | | | | | | | | <a
notice399342186729756120	90002872	href="/notice399342186729756120?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002872 | | | | | Add to favorites | | | | | | | | | | | <a
notice961916073866716410	90002869	href="/notice961916073866716410?lang=en">MOMIE D’OISEAU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002869 | | | | | Add to favorites | | | | | | | | | | | <a
notice347051878317480965	90002709	href="/notice347051878317480965?lang=en">MOMIE DE CERCHNEIS | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002709 | | | | | Add to favorites | | | | | | | | | | | <a
notice920104873234828815	90002541	href="/notice920104873234828815?lang=en">MOMIE DE GANGA PTEROCLURUS | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002541 | | | | | Add to favorites | | | | | | | | | | | <a
notice692886149159921179	90002703	href="/notice692886149159921179?lang=en">MOMIE DE CERCHNEIS | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002703 | | | | | Add to favorites | | | | | | | | | | | <a
notice850707665143681821	90002544	href="/notice850707665143681821?lang=en">MOMIE DE COUCOU CUCULUS | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002544 | | | | | Add to favorites | | | | | | | | | | | <a
notice145300685170427691	90002705	href="/notice145300685170427691?lang=en">MOMIE DE CERCHNEIS | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002705 | | | | | Add to favorites | | | | | | | | | | | <a
notice178192184828906819	90002437	href="/notice178192184828906819?lang=en">Dent de crocodile | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002437 | | | | | Add to favorites | | | | | | | | | | | <a
notice144083827233606221	90002693	href="/notice144083827233606221?lang=en">MOMIE D’EPERVIER | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002693 | | | | | Add to favorites | | | | | | | | | | | <a
notice285154238132283991	90002543	href="/notice285154238132283991?lang=en">MOMIE DE COUCOU CUCULUS | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002543 | | | | | Add to favorites | | | | | | | | | | | <a
notice342436972412711521	90002438	href="/notice342436972412711521?lang=en">Dent indéterminée | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002438 | | | | | Add to favorites | | | | | | | | | | | <a
notice143968516110403179	90002700	href="/notice143968516110403179?lang=en">MOMIE DE CERCHNEIS | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002700 | | | | | Add to favorites | | | | | | | | | | | <a
notice418563697625143174	90002694	href="/notice418563697625143174?lang=en">MOMIE DE FAUCON | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002694 | | | | | Add to favorites | | | | | | | | | | | <a
notice398366532353651345	90002702	href="/notice398366532353651345?lang=en">MOMIE DE MELIERAX | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002702 | | | | | Add to favorites | | | | | | | | | | | <a
notice254708374107622820	90002542	href="/notice254708374107622820?lang=en">Momie d’hirondelles et passereaux | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002542 | | | | | Add to favorites | | | | | | | | | | | <a
notice101951425924561851	90002706	href="/notice101951425924561851?lang=en">MOMIE D’EPERVIER | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002706 | | | | | Add to favorites | | | | | | | | | | | <a
notice365493692444170428	90002708	href="/notice365493692444170428?lang=en">MOMIE DE CERCHNEIS | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002708 | | | | | Add to favorites | | | | | | | | | | | <a
notice159610614715800783	90002515	href="/notice159610614715800783?lang=en">MOMIE DE HIBOU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002515 | | | | | Add to favorites | | | | | | | | | | | <a
notice303469506215602896	90002704	href="/notice303469506215602896?lang=en">MOMIE DE MELIERAX | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002704 | | | | | Add to favorites | | | | | | | | | | | <a
notice147230735226343898	90002519	href="/notice147230735226343898?lang=en">MOMIE DE RAPACE NOCTURNE | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002519 | | | | | Add to favorites | | | | | | | | | | | <a
notice304273015470473186	90002513	href="/notice304273015470473186?lang=en">MOMIE DE HIBOU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002513 | | | | | Add to favorites | | | | | | | | | | | <a
notice366733556259907822	90002516	href="/notice366733556259907822?lang=en">MOMIE DE HIBOU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002516 | | | | | Add to favorites | | | | | | | | | | | <a
notice102454856539872500	90002512	href="/notice102454856539872500?lang=en">MOMIE DE HIBOU | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002512 | | | | | Add to favorites | | | | | | | | | | | <a
notice364250110010343086	90002155	href="/notice364250110010343086?lang=en">Dent de crocodile | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002155 | | | | | Add to favorites | | | | | | | | | | | <a
notice341797539419575423	51000108	href="/notice341797539419575423?lang=en">momie d’animal | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°51000108 | | | | | Add to favorites | | | | | | | | | | | <a
notice167390902323821672	51000063	href="/notice167390902323821672?lang=en">momie d’animal | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°51000063 | | | | | Add to favorites | | | | | | | | | | | <a
notice420507390432956772	90001185	href="/notice420507390432956772?lang=en">MOMIE DE JEUNE CROCODILE | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90001185 | | | | | Add to favorites | | | | | | | | | | | <a
notice262001219495450299	90001247	href="/notice262001219495450299?lang=en">MOMIE D’EPERVIER | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90001247 | | | | | Add to favorites | | | | | | | | | | | <a
notice165293393138598625	90001197	href="/notice165293393138598625?lang=en">OEUF DE CROCODILE MOMIFIE | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90001197 | | | | | Add to favorites | | | | | | | | | | | <a
notice141373198742019564	90001248	href="/notice141373198742019564?lang=en">MOMIE DE FAUCON CRECERELLETTE | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90001248 | | | | | Add to favorites | | | | | | | | | | | <a
notice385221655558602300	51000089	href="/notice385221655558602300?lang=en">momie d’animal | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°51000089 | | | | | Add to favorites | | | | | | | | | | | <a
notice160388340480861041	51000102	href="/notice160388340480861041?lang=en">momie d’animal | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°51000102 | | | | | Add to favorites | | | | | | | | | | | <a
notice1546473621898998	51000090	href="/notice1546473621898998?lang=en">momie d’animal | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°51000090 | | | | | Add to favorites | | | | | | | | | | | <a
notice161343769414551836	90010404	href="/notice161343769414551836?lang=en">Rapace | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010404 | | | | | Add to favorites | | | | | | | | | | | <a
notice280775571333865868	90010425	href="/notice280775571333865868?lang=en">Oiseau | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010425 | | | | | Add to favorites | | | | | | | | | | | <a
notice386724142319178715	90010413	href="/notice386724142319178715?lang=en">Rapace | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010413 | | | | | Add to favorites | | | | | | | | | | | <a
notice95053872943984172	90010336	href="/notice95053872943984172?lang=en">Rapace | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010336 | | | | | Add to favorites | | | | | | | | | | | <a
notice324998021386544945	90010343	href="/notice324998021386544945?lang=en">Rapace | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010343 | | | | | Add to favorites | | | | | | | | | | | <a
notice321855782229126713	90010362	href="/notice321855782229126713?lang=en">Oiseau | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010362 | | | | | Add to favorites | | | | | | | | | | | <a
notice625631432215100730	90010361	href="/notice625631432215100730?lang=en">Oiseau | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010361 | | | | | Add to favorites | | | | | | | | | | | <a
notice920267175189288529	90010355	href="/notice920267175189288529?lang=en">Oiseau | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010355 | | | | | Add to favorites | | | | | | | | | | | <a
notice292199281025006950	90010384	href="/notice292199281025006950?lang=en">Oiseau | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010384 | | | | | Add to favorites | | | | | | | | | | | <a
notice155139109735828337	90010356	href="/notice155139109735828337?lang=en">Oiseau | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010356 | | | | | Add to favorites | | | | | | | | | | | <a
notice106678690422034566	90010331	href="/notice106678690422034566?lang=en">Rapace | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010331 | | | | | Add to favorites | | | | | | | | | | | <a
notice117957719124495511	90010353	href="/notice117957719124495511?lang=en">Oiseau | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010353 | | | | | Add to favorites | | | | | | | | | | | <a
notice193042049833515674	90010395	href="/notice193042049833515674?lang=en">Oiseau | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010395 | | | | | Add to favorites | | | | | | | | | | | <a
notice300343627091310251	90010345	href="/notice300343627091310251?lang=en">Oiseau | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010345 | | | | | Add to favorites | | | | | | | | | | | <a
notice114722693625612216	90010329	href="/notice114722693625612216?lang=en">Rapace | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010329 | | | | | Add to favorites | | | | | | | | | | | <a
notice169604872413142456	90010363	href="/notice169604872413142456?lang=en">Oiseau | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010363 | | | | | Add to favorites | | | | | | | | | | | <a
notice116529233019472571	90010326	href="/notice116529233019472571?lang=en">Rapace | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010326 | | | | | Add to favorites | | | | | | | | | | | <a
notice191463811790346706	90010328	href="/notice191463811790346706?lang=en">Rapace | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010328 | | | | | Add to favorites | | | | | | | | | | | <a
notice330309847615674075	90010338	href="/notice330309847615674075?lang=en">Rapace | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010338 | | | | | Add to favorites | | | | | | | | | | | <a
notice211963761622105313	90010378	href="/notice211963761622105313?lang=en">Patte | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010378 | | | | | Add to favorites | | | | | | | | | | | <a
notice100195486319970621	90002644	href="/notice100195486319970621?lang=en">MOMIE DE MUSARAIGNE | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002644 | | | | | Add to favorites | | | | | | | | | | | <a
notice214323037464671091	90002691	href="/notice214323037464671091?lang=en">MOMIE DE MILAN | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90002691 | | | | | Add to favorites | | | | | | | | | | | | | | | | | | | | | 1 | | | | 2 | | | | 3 | | | | 4 | | | | | | | | | | Go to
notice208967022026114314	90001223	href="/notice208967022026114314?lang=en">Agglomerat de serpents | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90001223 | | | | | Add to favorites | | | | | | | | | | | <a
notice7550905321764855	90001182	href="/notice7550905321764855?lang=en">TETE DE CROCODILE MOMIFIEE | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90001182 | | | | | Add to favorites | | | | | | | | | | | <a
notice357419925964039066	90010406	href="/notice357419925964039066?lang=en">Rapace | | | | | | | Haute Egypte | | Spécimen momifié | | Inv. n°90010406 | | | | | Add to favorites | | | | | | | | | | | | | | | | | | | | | 1 | | | | 2 | | | | 3 | | | | 4 | | | | | | | | | | Go to page |
